study_id,site_id,year,rye_planting_date,rye_sampling_date,N_rate_fall_kg_N_ha,N_rate_spring_kg_N_ha,cultivar,rep,shoot_biomass_mean_kg_ha,shoot_biomass_sd,shoot_N_mean,shoot_N_sd,N_content_units,shoot_CN_ratio_mean,shoot_CN_ratio_sd,seeding_rate,seeding_rate_units,cumulative_GDD,base_temp_C,growth_stage_at_termination,plant_population,plant_population_units,plant_population_date,tiller_density,tillers_units,month_sampled
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,67.26,0,Aroostook,212,9867.1,NA,0.62,NA,percent N,68.468,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,100.89,0,Aroostook,213,9448.8,NA,0.51,NA,percent N,82.961,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,100.89,33.63,Aroostook,214,8233.3,NA,0.96,NA,percent N,45.365,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,100.89,67.26,Aroostook,215,9239.7,NA,1.42,NA,percent N,29.965,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,0,33.63,Aroostook,301,8405.5,NA,0.57,NA,percent N,76.368,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,0,67.26,Aroostook,302,8555.6,NA,0.54,NA,percent N,81.074,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,0,0,Aroostook,303,4525.1,NA,0.57,NA,percent N,76.649,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,67.26,67.26,Aroostook,304,10915.4,NA,0.73,NA,percent N,60.356,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,67.26,0,Aroostook,305,9753.9,NA,0.64,NA,percent N,67.563,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,67.26,33.63,Aroostook,306,11264.8,NA,0.55,NA,percent N,80.491,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,168.13,0,Aroostook,307,8425.2,NA,0.88,NA,percent N,50.966,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,168.13,67.26,Aroostook,308,7746.1,NA,1.42,NA,percent N,31.585,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,168.13,33.63,Aroostook,309,9333.2,NA,0.96,NA,percent N,46.438,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,33.63,33.63,Aroostook,310,8708.2,NA,0.43,NA,percent N,102.558,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,33.63,0,Aroostook,311,6240.2,NA,0.46,NA,percent N,97.065,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,33.63,67.26,Aroostook,312,10024.6,NA,0.55,NA,percent N,80.327,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,100.89,67.26,Aroostook,313,8378.4,NA,1.55,NA,percent N,28.503,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,100.89,0,Aroostook,314,7901.1,NA,0.75,NA,percent N,57.627,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,100.89,33.63,Aroostook,315,13540.8,NA,0.87,NA,percent N,50.437,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,168.13,33.63,Aroostook,401,8491.6,NA,1.14,NA,percent N,36.702,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,168.13,67.26,Aroostook,402,9111.7,NA,1.42,NA,percent N,28.873,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,168.13,0,Aroostook,403,12266.2,NA,0.68,NA,percent N,65.971,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,100.89,0,Aroostook,404,8993.6,NA,0.49,NA,percent N,83.286,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,100.89,33.63,Aroostook,405,10196.9,NA,0.55,NA,percent N,80.655,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,100.89,67.26,Aroostook,406,10206.7,NA,0.68,NA,percent N,64.485,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,67.26,67.26,Aroostook,407,12327.8,NA,0.72,NA,percent N,59.472,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,67.26,0,Aroostook,408,9867.1,NA,0.5,NA,percent N,87.2,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,67.26,33.63,Aroostook,409,12123.5,NA,0.7,NA,percent N,62.286,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,33.63,33.63,Aroostook,410,13102.9,NA,0.83,NA,percent N,52.47,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,33.63,67.26,Aroostook,411,9411.9,NA,0.64,NA,percent N,68.641,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,33.63,0,Aroostook,412,9680.1,NA,0.6,NA,percent N,71.317,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,0,0,Aroostook,413,11200.8,NA,0.57,NA,percent N,75.07,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,0,33.63,Aroostook,414,8654,NA,0.62,NA,percent N,70.581,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Caswell Research Station, Kinston",2011-2012,10/26/2011,5/10/2012,0,67.26,Aroostook,415,12034.9,NA,0.62,NA,percent N,70.742,NA,NA,NA,NA,NA,Zadocks 60,NA,NA,NA,NA,NA,5
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,0,Aroostook,101,867.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1278.2,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,33.63,Aroostook,102,981.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1430.4,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,67.26,Aroostook,103,1072.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1391.1,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,67.26,Aroostook,104,2416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2648.3,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,33.63,Aroostook,105,2773.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2742.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,0,Aroostook,106,2709.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2679.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,33.63,Aroostook,107,2939.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3320.2,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,0,Aroostook,108,4318.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3514.4,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,67.26,Aroostook,109,3595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3246.7,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,0,Aroostook,110,2512.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2354.3,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,67.26,Aroostook,111,1552.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1679.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,33.63,Aroostook,112,1707.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2010.5,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,33.63,Aroostook,113,3377.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2834.6,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,67.26,Aroostook,114,2910.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2593.2,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,0,Aroostook,115,2868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2616.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,33.63,Aroostook,201,4488.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3574.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,67.26,Aroostook,202,3791.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3364.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,0,Aroostook,203,4017.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3703.4,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,67.26,Aroostook,204,1952.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2162.7,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,0,Aroostook,205,2479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2294,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,33.63,Aroostook,206,1770.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2065.6,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,33.63,Aroostook,207,1475.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1687.7,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,67.26,Aroostook,208,1115.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1690.3,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,0,Aroostook,209,1329.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1790,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,67.26,Aroostook,210,3592.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3212.6,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,33.63,Aroostook,211,3637.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2958,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,0,Aroostook,212,3349.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2868.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,0,Aroostook,213,3473.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3026.2,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,33.63,Aroostook,214,3245.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3149.6,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,67.26,Aroostook,215,2384.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2231,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,33.63,Aroostook,301,1327.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1595.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,67.26,Aroostook,302,1266.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1559.1,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,0,Aroostook,303,1156.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1664,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,67.26,Aroostook,304,3097.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2658.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,0,Aroostook,305,3431.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3076.1,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,33.63,Aroostook,306,2755.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2532.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,0,Aroostook,307,5136.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3199.5,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,67.26,Aroostook,308,3944.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3044.6,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,33.63,Aroostook,309,2950.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2703.4,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,33.63,Aroostook,310,1770.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1871.4,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,0,Aroostook,311,1948.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2194.2,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,67.26,Aroostook,312,1771.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1692.9,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,67.26,Aroostook,313,2660.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2490.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,0,Aroostook,314,3068.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2690.3,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,33.63,Aroostook,315,1862.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2110.2,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,33.63,Aroostook,401,3984.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3517.1,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,67.26,Aroostook,402,4076.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3490.8,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,168.13,0,Aroostook,403,3740.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3149.6,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,0,Aroostook,404,4284.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,4015.7,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,33.63,Aroostook,405,3136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2839.9,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,100.89,67.26,Aroostook,406,3178.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,3086.6,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,67.26,Aroostook,407,2614.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2191.6,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,0,Aroostook,408,2866.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2572.2,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,67.26,33.63,Aroostook,409,3293.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2808.4,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,33.63,Aroostook,410,2933.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2603.7,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,67.26,Aroostook,411,2090.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2291.3,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,33.63,0,Aroostook,412,2389.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,2270.3,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,0,Aroostook,413,1409.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1832,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,33.63,Aroostook,414,1105.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1556.4,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,2/28/2012,0,67.26,Aroostook,415,1202.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zadoks 20-25 (tillering),NA,NA,NA,1461.9,tillers/m2,2
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,0,0,Aroostook,101,1143.6,NA,1.78,NA,percent N,23.152,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,858.3,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,0,33.63,Aroostook,102,1968.5,NA,2.4,NA,percent N,17.158,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1170.6,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,0,67.26,Aroostook,103,2051.7,NA,2.64,NA,percent N,16.015,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1477.7,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,67.26,67.26,Aroostook,104,3270.3,NA,3.12,NA,percent N,13.247,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1955.4,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,67.26,33.63,Aroostook,105,3423.1,NA,2.46,NA,percent N,17.63,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1551.2,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,67.26,0,Aroostook,106,2401.3,NA,1.6,NA,percent N,27.331,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,944.9,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,168.13,33.63,Aroostook,107,4468.5,NA,2.54,NA,percent N,17.087,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1616.8,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,168.13,0,Aroostook,108,4060.1,NA,1.98,NA,percent N,21.949,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1283.5,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,168.13,67.26,Aroostook,109,5117.8,NA,2.68,NA,percent N,15.993,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1879.3,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,33.63,0,Aroostook,110,3882.2,NA,1.78,NA,percent N,24.646,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1278.2,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,33.63,67.26,Aroostook,111,2862.5,NA,2.99,NA,percent N,14.308,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1776.9,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,33.63,33.63,Aroostook,112,2743,NA,2.11,NA,percent N,20.066,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1671.9,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,100.89,33.63,Aroostook,113,4654.3,NA,2.18,NA,percent N,19.922,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1485.6,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,100.89,67.26,Aroostook,114,4281.1,NA,2.86,NA,percent N,14.934,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1942.3,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,100.89,0,Aroostook,115,3745.1,NA,1.93,NA,percent N,22.591,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1238.8,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,168.13,33.63,Aroostook,201,5153.5,NA,2.28,NA,percent N,18.868,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1535.4,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,168.13,67.26,Aroostook,202,5678,NA,2.78,NA,percent N,15.349,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1918.6,tillers/m2,3
8,"Piedmont Research Station, Salisbury",2011-2012,10/24/2011,3/19/2012,168.13,0,Aroostook,203,5086.9,NA,2,NA,percent N,21.675,NA,NA,NA,NA,NA,Zadoks 30,NA,NA,NA,1569.6,tillers/m2,3
